MARCA,AÑO,SUBMARCA,G/Km,Descripción,Venta/Contado,Compra/Lista,extra 1,,,extra 2,,,extra 3,,,extra 4,,,extra 5,,,extra 6,,,extra 7,,,extra 8,,,extra 9,,,extra 10,
Volkswagen,2017,Passat,C,"4 pts. Highline, 2.5l, Tiptronic, f.led, QCP, cámara reversa, RA-17","248,000","214,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2017,Passat,C,"4 pts. R-Line, 2.5l, Tiptronic, f.led, piel, QCP, cámara reversa, RA-18","258,500","224,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2017,Passat,C,"4 pts. V6, 3.6l, DSG, VE, 6 CD, QCP, cámara reversa, alerón, RA-18","264,900","229,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2017,Passat,C,"4 pts. CC, 2.0T, DSG, piel, QCP, RA-17","285,200","247,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2017,Passat,C,"4 pts. CC Edicion Especial, 2.0T, DSG, piel bitono, QCP, RA-18","303,000","262,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2016,Passat,C,"4 pts. Comfortline, 2.5l, Tiptronic, CD, RA-17","175,200","151,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2016,Passat,C,"4 pts. Sportline, 2.5l, Tiptronic, CD, piel, RA-17","195,400","169,000",Añadir paq. Led,"8,000","6,700",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2016,Passat,C,"4 pts. Highline, 2.5l, Tiptronic, 6 CD, QCP, cámara reversa, RA-17","205,400","177,700","Añadir paq. R-Line (piel, f. LED, RA-18)","14,000","11,700",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2016,Passat,C,"4 pts. V6, 3.6l, DSG, VE, 6 CD, QCP, cámara reversa, alerón, RA-18","216,200","187,000","Añadir paq. Fender/Navi (GPS, sist. de audio)","21,000","17,500",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2016,Passat,C,"4 pts. CC, 2.0T, DSG, piel, QCP, RA-17","236,400","204,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2016,Passat,C,"4 pts. CC, V6, Tiptronic, piel, QCP, int. madera, RA-18","245,100","212,000","Añadir paq. Fender/Navi (GPS, sist. de audio)","21,000","17,500",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2015,Passat,C,"4 pts. Comfortline, 2.5l, Tiptronic, CD, RA-17","159,700","137,900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2015,Passat,C,"4 pts. Sportline, 2.5l, Tiptronic, CD, piel, RA-17","164,000","141,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2015,Passat,C,"4 pts. Desing, 2.5l, Tiptronic, CD, piel, f. niebla, RA-17","167,700","144,800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2015,Passat,C,"4 pts. Highline, 2.5l, Tiptronic, 6 CD, QCP, cámara reversa, RA-17","180,100","155,500","Añadir paq. navegación (DVD, GPS, etc.)","12,300","10,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2015,Passat,C,"4 pts. V6, 3.6l, DSG, VE, 6 CD, QCP, cámara reversa, alerón, RA-18","189,900","164,000","Añadir paq. navegación (DVD, GPS, etc.)","12,300","10,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2015,Passat,C,"4 pts. CC, 2.0T, DSG, piel, QCP, RA-17","210,900","182,100","Añadir paq. navegación (DVD, GPS, etc.)","12,300","10,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2015,Passat,C,"4 pts. CC, V6, Tiptronic, piel, QCP, int. madera, RA-18","219,000","189,100","Añadir paq. navegación (DVD, GPS, etc.)","12,300","10,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2014,Passat,C,"4 pts. Comfortline, 2.5l, Tiptronic, CD, RA-17","135,100","116,400",,,,Añadir cámara reversa,"1,500","1,300",Deducir RA-16,"-7,400","-7,400",,,,,,,,,,,,,,,,,,,,
Volkswagen,2014,Passat,C,"4 pts. Sportline, 2.5l, Tiptronic, CD, piel, RA-17","138,200","119,000","Añadir 6 CD, y pantalla","8,400","7,000",Añadir cámara reversa,"1,500","1,300","Añadir paq. navegación (DVD, GPS, etc.)","6,200","5,200",,,,,,,,,,,,,,,,,,,,
Volkswagen,2014,Passat,C,"4 pts. Highline, 2.5l, Tiptronic, 6 CD, QCP, cámara reversa, RA-17","155,400","133,900",,,,,,,"Añadir paq. navegación (DVD, GPS, etc.)","6,200","5,200",,,,,,,,,,,,,,,,,,,,
Volkswagen,2014,Passat,C,"4 pts. V6, 3.6l, DSG, VE, QCP, cámara reversa, f. niebla, alerón, RA-18","158,400","136,400",,,,,,,"Añadir paq. navegación (DVD, GPS, etc.)","6,200","5,200",,,,,,,,,,,,,,,,,,,,
Volkswagen,2014,Passat,C,"4 pts. CC, 2.0T, DSG, piel, QCP, RA-17","191,300","164,800",,,,Añadir cámara reversa,"1,500","1,300","Añadir paq. navegación (DVD, GPS, etc.)","6,200","5,200",,,,,,,,,,,,,,,,,,,,
Volkswagen,2014,Passat,C,"4 pts. CC, V6, Tiptronic, piel, QCP, int. madera, RA-18","199,100","171,500",,,,Añadir cámara reversa,"1,500","1,300","Añadir paq. navegación (DVD, GPS, etc.)","6,200","5,200",,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2013,Passat,C,"4 pts. Comfortline, 2.5l, Tiptronic, CD, R-16","117,600","101,100",Añadir RA-17,"6,700","5,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2013,Passat,C,"4 pts. Sportline, 2.5l, Tiptronic, 6 CD, pantalla, piel, RA-17","126,900","109,100","Añadir paq. navegación (DVD, GPS, cámara tras., etc.)","5,200","4,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2013,Passat,C,"4 pts. V6, 3.6l, DSG, VE, 6 CD, pantalla, piel, f. niebla, RA-17","145,100","124,800","Añadir paq. navegación (DVD, GPS, cámara tras., etc.)","5,200","4,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2013,Passat,C,"4 pts. CC, 2.0T, DSG, piel, QC, RA-17 (cambio de línea)","173,500","149,200","Añadir paq. navegación (DVD, GPS, cámara tras., etc.)","5,200","4,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2013,Passat,C,"4 pts. CC, V6, Tiptronic, piel, QC, volante/piel, bixenón, RA-18 (cambio de línea)","193,900","166,700","Añadir paq. navegación (DVD, GPS, cámara tras., etc.)","5,200","4,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2012,Passat,C,"4 pts. Comfortline, 2.5l, Tiptronic, CD, R-16 (línea nueva)","105,800","90,800",Añadir RA-16,"4,400","3,700",Añadir RA-17,"5,600","4,700",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2012,Passat,C,"4 pts. Sportline, 2.5l, Tiptronic, 6 CD, pantalla, piel, RA-17 (línea nueva)","115,600","99,200",Añadir QC,"3,200","2,700","Añadir paq. navegación (DVD, GPS, etc.)","4,400","3,700",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2012,Passat,C,"4 pts. V6, 3.6l, DSG, VE, 6 CD, pantalla, piel, f. niebla, RA-17 (línea nueva)","132,100","113,400",Añadir QC,"3,200","2,700","Añadir paq. navegación (DVD, GPS, etc.)","4,400","3,700",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2012,Passat,C,"4 pts. CC, 2.0T, Tiptronic, piel, QC, RA-17 (línea anterior)","149,200","128,100",,,,"Añadir paq. navegación (DVD, GPS, etc.)","4,400","3,700",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2012,Passat,C,"4 pts. CC, V6, Tiptronic, piel, QC, RA-17 (línea anterior)","167,400","143,700",,,,"Añadir paq. navegación (DVD, GPS, etc.)","4,400","3,700",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2012,Passat,C,"4 pts. CC 4-Motion, V6, Tiptronic, piel, QC, xenón, RA-18, 4x4 (línea anterior)","180,000","154,500",,,,"Añadir paq. navegación (DVD, GPS, etc.)","4,400","3,700",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2011,Passat,C,"4 pts. CC, 2.0T, Tiptronic, piel, QC, RA-17","129,400","110,800","Añadir paq. navegación (GPS, DVD, etc.)","3,800","3,200",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2011,Passat,C,"4 pts. CC, V6, Tiptronic, piel, QC, RA-17","152,000","130,100","Añadir paq. navegación (GPS, DVD, etc.)","3,800","3,200",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2011,Passat,C,"4 pts. CC 4-Motion, V6, Tiptronic, piel, QC, xenón, RA-18, 4x4","163,400","139,900","Añadir paq. navegación (GPS, DVD, etc.)","3,800","3,200",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2010,Passat,C,"4 pts. 2.0T, Tiptronic, QC (línea anterior)","97,200","83,200","Añadir paq. navegación (GPS, DVD, etc.)","3,100","2,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2010,Passat,C,"4 pts. CC, 2.0T, Tiptronic, piel, QC, RA-17","113,000","96,700","Añadir paq. navegación (GPS, DVD, etc.)","3,100","2,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2010,Passat,C,"4 pts. CC, R-line, 2.0T, DSG, GPS, QC, cámara d/ visión tras.","123,300","105,600","Añadir paq. navegación (GPS, DVD, etc.)","3,100","2,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2010,Passat,C,"4 pts. CC, V6, Tiptronic, piel, QC, RA-17","123,400","105,700","Añadir paq. navegación (GPS, DVD, etc.)","3,100","2,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2010,Passat,C,"4 pts. CC 4-Motion, V6, Tiptronic, piel, QC, xenón, RA-18, 4x4","137,300","117,600","Añadir paq. navegación (GPS, DVD, etc.)","3,100","2,600",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Passat,C,"4 pts. 2.0T, Tiptronic","84,100","71,800",Añadir QC,"2,200","1,800","Añadir paq. navegación (GPS, DVD, etc)","2,900","2,400",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Passat,C,"4 pts. V6, Tiptronic","88,400","75,500",Añadir pie,"4,400","3,700","Añadir paq. navegación (GPS, DVD, etc)","2,900","2,400",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Passat,C,"4 pts. 4-Motion, V6, Tiptronic, piel, 4x4","99,100","84,600",,,,"Añadir paq. navegación (GPS, DVD, etc)","2,900","2,400",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Passat,C,"4 pts. CC, 2.0T, Tiptronic, piel, QC, RA-17","95,600","81,600",,,,"Añadir paq. navegación (GPS, DVD, etc)","2,900","2,400",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Passat,C,"4 pts. CC, V6, Tiptronic, piel, QC, RA-17","108,100","92,300",,,,"Añadir paq. navegación (GPS, DVD, etc)","2,900","2,400",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Passat,C,"4 pts. CC 4-Motion, V6, Tiptronic, piel, QC, xenón, RA-18, 4x4","117,500","100,300",,,,"Añadir paq. navegación (GPS, DVD, etc)","2,900","2,400",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Pointer,A,"3 pts. HB City, TM5","38,900","33,500",Añadir a/ac.,"3,900","3,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Pointer,A,"3 pts. HB Trendline, TM5, a/ac., CD, RA","43,700","37,700",,,,Añadir BA y ABS,"1,800","1,500",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Pointer,A,"5 pts. HB City, TM5","40,300","34,700",Añadir a/ac.,"3,900","3,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Pointer,A,"5 pts. HB Trendline, TM5, a/ac., CD, RA","45,700","39,400",,,,Añadir BA y ABS,"1,800","1,500",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Pointer,A,"5 pts. HB GT, TM5, a/ac., CD, RA, alerón","47,300","40,800",,,,Añadir BA y ABS,"1,800","1,500",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2020,Polo,0,"5 pts. HB Starline, 1.6l, TM5, R-15","234,990",0,Añadir Tiptronic,"20,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2020,Polo,0,"5 pts. HB Comfortilne Plus, 1.6l, TM5, VE, f.niebla, RA-16","264,990",0,Añadir Tiptronic,"20,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2020,Polo,A,"5 pts. HB Starline, 1.6l, TM5, R-15","170,300","149,900",Añadir Tiptronic,"12,000","10,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2020,Polo,A,"5 pts. HB Sound, 1.6l, TM5, f.niebla, RA-15","186,200","163,900",Añadir Tiptronic,"12,000","10,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2019,Polo,A,"5 pts. HB Starline, 1.6l, TM5, R-15","149,100","131,000",Añadir Tiptronic,"10,800","9,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2019,Polo,A,"5 pts. HB, 1.6l, TM5, f.niebla, RA-15","165,900","145,800",Añadir Tiptronic,"10,800","9,000",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2018,Polo,A,"5 pts. HB Starline, 1.6l, TM5, R-15","133,500","117,100",Añadir Tiptronic,"9,700","8,100",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2018,Polo,A,"5 pts. HB, 1.6l, TM5, f.niebla, RA-15","148,300","130,100",Añadir Tiptronic,"9,700","8,100",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2018,Polo,A,"5 pts. HB Sound, 1.6l, TM5, f.niebla, RA-15","152,900","134,100",Añadir Tiptronic,"9,700","8,100",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2018,Polo,A,"5 pts. HB Sportline, 1.2T, DSG, climatronic, f.niebla, RA-16","178,000","156,100",Añadir Tiptronic,"9,700","8,100",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2017,Polo,A,"3 pts. HB GTI, 1.8T, DSG, RA-16","223,600","195,800",Añadir Tiptronic,"8,700","7,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2017,Polo,A,"5 pts. HB, 1.6l, TM5, RA-15","129,800","113,700",Añadir Tiptronic,"8,700","7,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2017,Polo,A,"5 pts. HB All Star, 1.6l, TM5, RA-15","136,300","119,400",Añadir Tiptronic,"8,700","7,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2017,Polo,A,"5 pts. HB, 1.2T, DSG, RA-15","156,400","137,000",Añadir Tiptronic,"8,700","7,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2016,Polo,A,"5 pts. HB, 1.6l, TM5, RA-15","118,200","103,200",Añadir Tiptronic,"7,800","6,500",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2016,Polo,A,"5 pts. HB, 1.2T, DSG, RA-15","137,000","119,700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2015,Polo,A,"5 pts. HB, 1.6l, TM5, RA-15","109,100","95,000",Añadir Tiptronic,"6,400","5,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2014,Polo,A,"3 pts. HB GTI, 1.4T, DSG, piel, QC, GPS, RA-16","155,400","135,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2014,Polo,A,"5 pts. HB Comfortline, 1.2T, TM6, QCP, RA-15","104,700","91,000",Añadir DSG,"5,600","4,700",Deducir QCP,"-3,000","-3,000",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2014,Polo,A,"5 pts. HB Highline, 1.2T, TM6, piel, QC, f. niebla, RA-15","116,100","101,000",Añadir DSG,"5,600","4,700",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2013,Polo,A,"3 pts. HB GTI, 1.4 Bi-Turbo, DSG, piel, QC, GPS, RA-16","141,900","123,100",,,,,,,"Añadir radio navegador (pantalla, CD, GPS, etc.)","1,600","1,300",,,,,,,,,,,,,,,,,,,,
Volkswagen,2013,Polo,A,"5 pts. HB Comfortline, 1.2T, TM6, RA-15","94,200","81,700",Añadir DSG,"5,100","4,300",Añadir QCP,"2,700","2,300","Añadir radio navegador (pantalla, CD, GPS, etc.)","1,600","1,300",,,,,,,,,,,,,,,,,,,,
Volkswagen,2013,Polo,A,"5 pts. HB Highline, 1.2T, TM6, piel, QC, f. niebla, RA-15","104,000","90,200",Añadir DSG,"5,100","4,300",,,,"Añadir radio navegador (pantalla, CD, GPS, etc.)","1,600","1,300",,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2012,Routan,C,"5 pts. Prestige, V6, TA, CD, piel, RA-16","140,200","120,900","Añadir paq. joy box, Bluetooth.(DVD, cámara d/ visión tras. etc.)","3,500","2,900",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2012,Routan,C,"5 pts. Exclusive, V6, TA, 6 CD, QC, piel, RA-17","152,700","131,600","Añadir paq. joy box, Bluetooth.(DVD, cámara d/ visión tras. etc.)","3,500","2,900",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2011,Routan,C,"5 pts. Prestige, V6, TA, CD, piel, RA-16","122,100","105,000","Añadir paq. joy box (DVD, cámara d/ visión tras. etc.)","2,200","1,800",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2011,Routan,C,"5 pts. Exclusive, V6, TA, 6 CD, QC, piel, RA-17","134,300","115,500","Añadir paq. joy box (DVD, cámara d/ visión tras. etc.)","2,200","1,800","Añadir paq. radio My Gig y Entretenimiento (DVD, etc.)","3,100","2,600",,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2010,Routan,C,"5 pts. Prestige, V6, TA, CD, piel, RA-16","108,800","93,400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2010,Routan,C,"5 pts. Exclusive, V6, TA, 6 CD, QC, piel, RA-17","118,200","101,500","Añadir paq. radio My Gig y Entretenimiento (DVD, etc.) ","2,600","2,200",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Routan,C,"5 pts. Prestige, V6, TA, CD, piel, RA-16","87,700","75,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,Routan,C,"5 pts. Exclusive, V6, TA, 6 CD, QC, piel, RA-17","94,400","80,800","Añadir paq. entretenimiento (a/ac. 3 zonas, ctrl. remoto DVD, etc.)","3,400","2,800",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2010,SportVan,B,"5 pts. Trendline, TM5","69,400","60,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2010,SportVan,B,"5 pts. Comfortline, TM5, BA, f. niebla, ABS","70,700","61,100",Añadir paq. piel,"4,200","3,500",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,SportVan,B,"5 pts. Trendline, TM5","61,800","53,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2009,SportVan,B,"5 pts. Comfortline, TM5, BA, f. niebla, ABS","64,300","53,600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2020,T-Cross,0,"5 pts. Trendline Edición Lanzamiento, 1.6l, TM5, RA-16","309,990",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2020,T-Cross,0,"5 pts. Trendline 1.6l, TM5, a/ac., RA-16","332,840",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2020,T-Cross,0,"5 pts. Comfortline, 1.6l, TM5, a/ac. Aut., f. niebla, RA-17","381,990",0,Añadir TA,"20,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2020,T-Cross,0,"5 pts. Highline, 1.6l, TM5, a/ac. Aut., piel, f.led, RA-17",0,"450,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2020,T-Cross,0,"5 pts. Edición Especial, 1.6l, TA, piel, QCP, f. led, RA-17",0,"459,990",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2019,Teramont,C,"5 pts. Trendline, L4, 2.0T, TA, RA-18","431,800","376,100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2019,Teramont,C,"5 pts. Comfortline V6, 3.6T, TA, RA-18","478,100","416,500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2019,Teramont,C,"5 pts. Comfortline Plus, V6, 3.6T, TA, piel, TP, RA-18","506,600","441,300",Añadir paq. Arrastre,"23,100","19,300",,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,2019,Teramont,C,"5 pts. Highline, V6, 3.6T, TA, piel, int. madera, TP, RA-20","592,700","516,300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Volkswagen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
